DATAFLOW,LAST UPDATE,freq,unit,tra_meas,rep_airp,schedule,tra_cov,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2021-03,0,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2021-04,0,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2021-05,64,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2021-06,1601,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2021-07,12814,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2021-08,16554,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2021-09,15011,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2021-10,11838,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2021-11,6716,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2021-12,2936,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2022-01,3171,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2022-02,2696,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2022-03,5897,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2022-04,14946,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2022-05,24042,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2022-06,32911,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2022-07,30887,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2022-08,29685,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2022-09,28479,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2022-10,14885,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2022-11,10667,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2022-12,7065,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2023-01,4396,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2023-02,6146,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2023-03,8813,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2023-04,14509,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2023-05,23309,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2023-06,29318,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2023-07,32728,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWL,TOT,TOTAL,2023-08,36637,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2019-01,225236,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2019-02,243436,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2019-03,241772,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2019-04,82549,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2019-05,8579,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2019-06,140613,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2019-07,147378,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2019-08,155231,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2019-09,136240,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2019-10,111440,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2019-11,82198,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2019-12,155588,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2020-01,223863,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2020-02,260380,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2020-03,96377,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2020-04,11,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2020-05,249,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2020-06,1647,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2020-07,18625,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2020-08,30686,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2020-09,23881,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2020-10,15254,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2020-11,726,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2020-12,2445,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2021-01,1009,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2021-02,465,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2021-03,463,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2021-04,1034,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2021-05,469,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2021-06,9727,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2021-07,41979,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2021-08,59543,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2021-09,61192,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2021-10,49245,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2021-11,29867,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2021-12,47629,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2022-01,95619,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2022-02,140019,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2022-03,145591,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2022-04,73443,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2022-05,83444,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2022-06,100779,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2022-07,112019,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2022-08,114558,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2022-09,99100,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2022-10,79599,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2022-11,61419,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2022-12,132029,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2023-01,189842,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2023-02,208277,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2023-03,195897,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2023-04,98291,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2023-05,97996,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2023-06,114525,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2023-07,132292,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWS,TOT,TOTAL,2023-08,138421,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2019-01,1829799,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2019-02,1860714,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2019-03,2349488,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2019-04,2727551,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2019-05,2858922,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2019-06,2979095,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2019-07,3157863,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2019-08,3160964,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2019-09,2986754,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2019-10,2853729,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2019-11,2395407,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2019-12,2474612,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2020-01,2100705,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2020-02,2023897,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2020-03,811447,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2020-04,12709,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2020-05,20193,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2020-06,139517,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2020-07,580663,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2020-08,805282,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2020-09,565903,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2020-10,379621,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2020-11,181281,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2020-12,226785,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2021-01,198545,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2021-02,159084,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2021-03,215610,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2021-04,270888,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2021-05,402527,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2021-06,730049,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2021-07,1485978,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2021-08,1792004,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2021-09,1584456,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2021-10,1580563,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2021-11,1119464,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2021-12,926948,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2022-01,823480,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2022-02,876670,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2022-03,1243600,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2022-04,1793988,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2022-05,2122676,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2022-06,2413083,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2022-07,2789474,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2022-08,2788650,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2022-09,2662782,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2022-10,2455320,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2022-11,1889320,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2022-12,1929345,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2023-01,1675522,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2023-02,1608585,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2023-03,2055552,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2023-04,2476124,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2023-05,2713833,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2023-06,2851884,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2023-07,3160349,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,AT_LOWW,TOT,TOTAL,2023-08,3121248,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQSA,TOT,TOTAL,2021-01,12876,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQSA,TOT,TOTAL,2021-02,10660,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQSA,TOT,TOTAL,2021-03,17179,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQSA,TOT,TOTAL,2021-04,16746,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQSA,TOT,TOTAL,2021-05,30745,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQSA,TOT,TOTAL,2021-06,74429,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQSA,TOT,TOTAL,2021-07,130147,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQSA,TOT,TOTAL,2021-08,150011,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQSA,TOT,TOTAL,2021-09,99242,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQSA,TOT,TOTAL,2021-10,83927,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQSA,TOT,TOTAL,2021-11,61243,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQSA,TOT,TOTAL,2021-12,69679,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQTZ,TOT,TOTAL,2021-01,11921,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQTZ,TOT,TOTAL,2021-02,7824,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQTZ,TOT,TOTAL,2021-03,10733,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQTZ,TOT,TOTAL,2021-04,6853,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQTZ,TOT,TOTAL,2021-05,19084,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQTZ,TOT,TOTAL,2021-06,22097,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQTZ,TOT,TOTAL,2021-07,0,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQTZ,TOT,TOTAL,2021-08,46058,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQTZ,TOT,TOTAL,2021-09,29706,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQTZ,TOT,TOTAL,2021-10,33735,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQTZ,TOT,TOTAL,2021-11,21045,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BA_LQTZ,TOT,TOTAL,2021-12,21719,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2019-01,14560,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2019-02,14062,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2019-03,16329,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2019-04,23224,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2019-05,26273,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2019-06,29436,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2019-07,31314,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2019-08,31919,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2019-09,33002,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2019-10,30478,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2019-11,19277,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2019-12,19701,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2020-01,19118,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2020-02,17824,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2020-03,9224,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2020-04,93,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2020-05,201,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2020-06,1073,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2020-07,9326,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2020-08,10981,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2020-09,3011,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2020-10,2153,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2020-11,1756,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,BE_EBAW,TOT,TOTAL,2020-12,884,
